"ReporterISO3","ProductCode","PartnerISO3","Year","TradeFlowCode","TradeValue in 1000 USD"
"IND"," Total","ABW",2004,5,18.435
"IND"," Total","ABW",2008,5,15.278
"IND"," Total","ABW",2009,5,3.477
"IND"," Total","ABW",2011,5,1886.196
"IND"," Total","ABW",2012,5,179.596
"IND"," Total","ABW",2013,5,40.392
"IND"," Total","ABW",2014,5,42.852
"IND"," Total","ABW",2015,5,250.696
"IND"," Total","ABW",2016,5,4235.764
"IND"," Total","ABW",2017,5,397.874
"IND"," Total","ABW",2018,5,476.65
"IND"," Total","ABW",2019,5,380.505
"IND"," Total","ABW",2020,5,538.442
"IND"," Total","ABW",2021,5,2004.552
"IND"," Total","ABW",2022,5,674.416
"IND"," Total","ABW",2023,5,754.778
"IND"," Total","ABW",2024,5,621.523
"IND"," Total","AFG",2003,5,26913.626
"IND"," Total","AFG",2004,5,53232.989
"IND"," Total","AFG",2005,5,54385.499
"IND"," Total","AFG",2006,5,46610.782
"IND"," Total","AFG",2007,5,76051.826
"IND"," Total","AFG",2008,5,133089.093
"IND"," Total","AFG",2009,5,120522.284
"IND"," Total","AFG",2010,5,143652.14
"IND"," Total","AFG",2011,5,120110.694
"IND"," Total","AFG",2012,5,79744.483
"IND"," Total","AFG",2013,5,213196.562
"IND"," Total","AFG",2014,5,243720.758
"IND"," Total","AFG",2015,5,317719.545
"IND"," Total","AFG",2016,5,282293.666
"IND"," Total","AFG",2017,5,413367.829
"IND"," Total","AFG",2018,5,424474.583
"IND"," Total","AFG",2019,5,494771.924
"IND"," Total","AFG",2020,5,511431.435
"IND"," Total","AFG",2021,5,560795.841
"IND"," Total","AFG",2022,5,414752.842
"IND"," Total","AFG",2023,5,667422.089
"IND"," Total","AFG",2024,5,664890.444
"IND"," Total","AGO",2004,5,660.762
"IND"," Total","AGO",2005,5,2830.007
"IND"," Total","AGO",2006,5,183066.968
"IND"," Total","AGO",2007,5,920236.282
"IND"," Total","AGO",2008,5,1289284.732
"IND"," Total","AGO",2009,5,3394217.299
"IND"," Total","AGO",2010,5,4838456.716
"IND"," Total","AGO",2011,5,6005484.849
"IND"," Total","AGO",2012,5,8020442.181
"IND"," Total","AGO",2013,5,6798300.153
"IND"," Total","AGO",2014,5,5641667.702
"IND"," Total","AGO",2015,5,3169598.58
"IND"," Total","AGO",2016,5,2001936.255
"IND"," Total","AGO",2017,5,4118279.132
"IND"," Total","AGO",2018,5,4337925.218
"IND"," Total","AGO",2019,5,3799563.165
"IND"," Total","AGO",2020,5,2022432.689
"IND"," Total","AGO",2021,5,2315947.568
"IND"," Total","AGO",2022,5,3772433.673
"IND"," Total","AGO",2023,5,3907982.649
"IND"," Total","AGO",2024,5,6016131.156
"IND"," Total","AIA",2010,5,7.07
"IND"," Total","AIA",2011,5,130.985
"IND"," Total","AIA",2013,5,0.227
"IND"," Total","AIA",2014,5,66.816
"IND"," Total","AIA",2015,5,5.985
"IND"," Total","AIA",2016,5,1.141
"IND"," Total","AIA",2017,5,132.754
"IND"," Total","AIA",2018,5,233.188
"IND"," Total","AIA",2019,5,28.876
"IND"," Total","AIA",2020,5,180.601
"IND"," Total","AIA",2021,5,95.267
"IND"," Total","AIA",2022,5,28.383
"IND"," Total","AIA",2023,5,120.113
"IND"," Total","AIA",2024,5,17.546
"IND"," Total","ALB",2003,5,15.243
"IND"," Total","ALB",2004,5,5.647
"IND"," Total","ALB",2005,5,220.884
"IND"," Total","ALB",2006,5,36.748
"IND"," Total","ALB",2007,5,123.895
"IND"," Total","ALB",2008,5,587.972
"IND"," Total","ALB",2009,5,269.933
"IND"," Total","ALB",2010,5,66.847
"IND"," Total","ALB",2011,5,88086.248
"IND"," Total","ALB",2012,5,43202.089
"IND"," Total","ALB",2013,5,162521.062
"IND"," Total","ALB",2014,5,98055.544
"IND"," Total","ALB",2015,5,12282.56
"IND"," Total","ALB",2016,5,8542.579
"IND"," Total","ALB",2017,5,36458.413
"IND"," Total","ALB",2018,5,14060.294
"IND"," Total","ALB",2019,5,61657.463
"IND"," Total","ALB",2020,5,4494.189
"IND"," Total","ALB",2021,5,30613.07
"IND"," Total","ALB",2022,5,13250.295
"IND"," Total","ALB",2023,5,8451.789
"IND"," Total","ALB",2024,5,8287.857
"IND"," Total","AND",2004,5,24.793
"IND"," Total","AND",2006,5,16.886
"IND"," Total","AND",2007,5,9.912
"IND"," Total","AND",2008,5,94.055
"IND"," Total","AND",2009,5,4.044
"IND"," Total","AND",2010,5,7.113
"IND"," Total","AND",2011,5,34.052
"IND"," Total","AND",2012,5,24.822
"IND"," Total","AND",2013,5,0.281
"IND"," Total","AND",2014,5,14.152
"IND"," Total","AND",2015,5,5108.356
"IND"," Total","AND",2016,5,88.356
"IND"," Total","AND",2017,5,0.778
"IND"," Total","AND",2018,5,39.463
"IND"," Total","AND",2019,5,34.45
"IND"," Total","AND",2020,5,6.476
"IND"," Total","AND",2022,5,0.197
"IND"," Total","AND",2023,5,60.891
"IND"," Total","AND",2024,5,87.819
"IND"," Total","ANT",2003,5,112.73
"IND"," Total","ANT",2004,5,92.047
"IND"," Total","ANT",2005,5,26.132
"IND"," Total","ANT",2006,5,885.807
"IND"," Total","ANT",2007,5,1010.162
"IND"," Total","ANT",2008,5,1209.429
"IND"," Total","ANT",2009,5,1077.209
"IND"," Total","ANT",2010,5,989.715
"IND"," Total","ARE",2003,5,1523660.553
"IND"," Total","ARE",2004,5,3816625.478
"IND"," Total","ARE",2005,5,5033595.448
"IND"," Total","ARE",2006,5,7507380.301
"IND"," Total","ARE",2007,5,11702838.788
"IND"," Total","ARE",2008,5,19419288.638
"IND"," Total","ARE",2009,5,19735385.376
"IND"," Total","ARE",2010,5,30907471.834
"IND"," Total","ARE",2011,5,35471579.539
"IND"," Total","ARE",2012,5,37799114.921
"IND"," Total","ARE",2013,5,32964584.614
"IND"," Total","ARE",2014,5,27287867.163
"IND"," Total","ARE",2015,5,20283244.409
"IND"," Total","ARE",2016,5,19240913.198
"IND"," Total","ARE",2017,5,23115459.708
"IND"," Total","ARE",2018,5,26930305.774
"IND"," Total","ARE",2019,5,30308878.833
"IND"," Total","ARE",2020,5,23901106.756
"IND"," Total","ARE",2021,5,43070344.928
"IND"," Total","ARE",2022,5,53851376.669
"IND"," Total","ARE",2023,5,37540701.843
"IND"," Total","ARE",2024,5,55734849.593
"IND"," Total","ARG",2003,5,560106.994
"IND"," Total","ARG",2004,5,501160.267
"IND"," Total","ARG",2005,5,648037.716
"IND"," Total","ARG",2006,5,973549.695
"IND"," Total","ARG",2007,5,725362.191
"IND"," Total","ARG",2008,5,590529.519
"IND"," Total","ARG",2009,5,608820.959
"IND"," Total","ARG",2010,5,1038824.669
"IND"," Total","ARG",2011,5,1097006.608
"IND"," Total","ARG",2012,5,1211372.638
"IND"," Total","ARG",2013,5,1149158.543
"IND"," Total","ARG",2014,5,2012592.365
"IND"," Total","ARG",2015,5,2228104.305
"IND"," Total","ARG",2016,5,2591844.527
"IND"," Total","ARG",2017,5,2486575.47
"IND"," Total","ARG",2018,5,1809944.148
"IND"," Total","ARG",2019,5,2167696.76
"IND"," Total","ARG",2020,5,2617607.019
"IND"," Total","ARG",2021,5,3975179.308
"IND"," Total","ARG",2022,5,4074900.55
"IND"," Total","ARG",2023,5,2954283.306
"IND"," Total","ARG",2024,5,3788016.711
"IND"," Total","ARM",2003,5,200.524
"IND"," Total","ARM",2004,5,1095.481
"IND"," Total","ARM",2005,5,1813.838
"IND"," Total","ARM",2006,5,75844.58
"IND"," Total","ARM",2007,5,3074.699
"IND"," Total","ARM",2008,5,3715.852
"IND"," Total","ARM",2009,5,2334.809
"IND"," Total","ARM",2010,5,6406.379
"IND"," Total","ARM",2011,5,6912.792
"IND"," Total","ARM",2012,5,1671.18
"IND"," Total","ARM",2013,5,677.176
"IND"," Total","ARM",2014,5,1855.589
"IND"," Total","ARM",2015,5,14452.977
"IND"," Total","ARM",2016,5,1338.576
"IND"," Total","ARM",2017,5,453.683
"IND"," Total","ARM",2018,5,729.177
"IND"," Total","ARM",2019,5,1848.653
"IND"," Total","ARM",2020,5,75068.045
"IND"," Total","ARM",2021,5,122119.102
"IND"," Total","ARM",2022,5,98989.268
"IND"," Total","ARM",2023,5,42579.712
"IND"," Total","ARM",2024,5,40832.748
"IND"," Total","ASM",2003,5,432.125
"IND"," Total","ASM",2004,5,53.787
"IND"," Total","ASM",2005,5,274.958
"IND"," Total","ASM",2006,5,83827.116
"IND"," Total","ASM",2007,5,1075.64
"IND"," Total","ASM",2008,5,187.7
"IND"," Total","ASM",2009,5,154.284
"IND"," Total","ASM",2010,5,334.775
"IND"," Total","ASM",2011,5,1370.034
"IND"," Total","ASM",2012,5,561.146
"IND"," Total","ASM",2013,5,430.507
"IND"," Total","ASM",2014,5,598.351
"IND"," Total","ASM",2015,5,1212.415
"IND"," Total","ASM",2016,5,94.358
"IND"," Total","ASM",2017,5,345.363
"IND"," Total","ASM",2018,5,1.142
"IND"," Total","ASM",2019,5,2488.858
"IND"," Total","ASM",2020,5,1558.577
"IND"," Total","ASM",2021,5,29.13
"IND"," Total","ASM",2022,5,6.371
"IND"," Total","ASM",2023,5,48.345
"IND"," Total","ASM",2024,5,40.9
"IND"," Total","ATA",2008,5,52.723
"IND"," Total","ATA",2009,5,69.696
"IND"," Total","ATA",2010,5,57.232
"IND"," Total","ATA",2011,5,834.454
"IND"," Total","ATA",2014,5,4932.998
"IND"," Total","ATA",2015,5,1097.721
"IND"," Total","ATA",2016,5,496.911
"IND"," Total","ATA",2017,5,12.48
"IND"," Total","ATA",2018,5,68.353
"IND"," Total","ATA",2019,5,75.736
"IND"," Total","ATA",2020,5,333.643
"IND"," Total","ATA",2021,5,865.397
"IND"," Total","ATA",2022,5,1556.93
"IND"," Total","ATA",2023,5,461.077
"IND"," Total","ATA",2024,5,192.226
"IND"," Total","ATF",2005,5,79.245
"IND"," Total","ATF",2008,5,4.423
"IND"," Total","ATF",2011,5,8.879
"IND"," Total","ATF",2012,5,15.452
"IND"," Total","ATF",2013,5,27.283
"IND"," Total","ATF",2015,5,27.936
"IND"," Total","ATF",2023,5,1.201
"IND"," Total","ATG",2003,5,454.614
"IND"," Total","ATG",2005,5,98.513
"IND"," Total","ATG",2006,5,112.59
"IND"," Total","ATG",2007,5,68.455
"IND"," Total","ATG",2008,5,2.472
"IND"," Total","ATG",2009,5,84.273
"IND"," Total","ATG",2010,5,15828.311
"IND"," Total","ATG",2011,5,147.709
"IND"," Total","ATG",2012,5,222.921
"IND"," Total","ATG",2013,5,11.64
"IND"," Total","ATG",2014,5,395.342
"IND"," Total","ATG",2015,5,131.934
"IND"," Total","ATG",2016,5,3.008
"IND"," Total","ATG",2017,5,23.522
"IND"," Total","ATG",2018,5,99.924
"IND"," Total","ATG",2019,5,232.649
"IND"," Total","ATG",2020,5,105
"IND"," Total","ATG",2021,5,191.062
"IND"," Total","ATG",2022,5,309.081
"IND"," Total","ATG",2023,5,985.21
"IND"," Total","ATG",2024,5,633.221
"IND"," Total","AUS",2003,5,2036946.313
"IND"," Total","AUS",2004,5,3549558.3
"IND"," Total","AUS",2005,5,4899710.282
"IND"," Total","AUS",2006,5,6502159.017
"IND"," Total","AUS",2007,5,7680940.113
"IND"," Total","AUS",2008,5,9568942.373
"IND"," Total","AUS",2009,5,12017048.677
"IND"," Total","AUS",2010,5,12061235.451
"IND"," Total","AUS",2011,5,13416619.05
"IND"," Total","AUS",2012,5,12928893.585
"IND"," Total","AUS",2013,5,10871893.918
"IND"," Total","AUS",2014,5,9934691.321
"IND"," Total","AUS",2015,5,9411865.326
"IND"," Total","AUS",2016,5,8730657.318
"IND"," Total","AUS",2017,5,14352346.774
"IND"," Total","AUS",2018,5,14080338.277
"IND"," Total","AUS",2019,5,10569385.368
"IND"," Total","AUS",2020,5,7263295.691
"IND"," Total","AUS",2021,5,15103006.066
"IND"," Total","AUS",2022,5,19623302.748
"IND"," Total","AUS",2023,5,18546162.552
"IND"," Total","AUS",2024,5,16430872.876
"IND"," Total","AUT",2003,5,168508.387
"IND"," Total","AUT",2004,5,252068.135
"IND"," Total","AUT",2005,5,319643.09
"IND"," Total","AUT",2006,5,404846.473
"IND"," Total","AUT",2007,5,525803.667
"IND"," Total","AUT",2008,5,699840.279
"IND"," Total","AUT",2009,5,795267.798
"IND"," Total","AUT",2010,5,784124.577
"IND"," Total","AUT",2011,5,1027645.678
"IND"," Total","AUT",2012,5,1009140.599
"IND"," Total","AUT",2013,5,849060.126
"IND"," Total","AUT",2014,5,852420.406
"IND"," Total","AUT",2015,5,784162.909
"IND"," Total","AUT",2016,5,905747.887
"IND"," Total","AUT",2017,5,895148.788
"IND"," Total","AUT",2018,5,764856.79
"IND"," Total","AUT",2019,5,658040.649
"IND"," Total","AUT",2020,5,580619.692
"IND"," Total","AUT",2021,5,787910.555
"IND"," Total","AUT",2022,5,857548.683
"IND"," Total","AUT",2023,5,1488526.194
"IND"," Total","AUT",2024,5,1406856.626
"IND"," Total","AZE",2003,5,1413.243
"IND"," Total","AZE",2004,5,7739.932
"IND"," Total","AZE",2005,5,6848.095
"IND"," Total","AZE",2006,5,67733.084
"IND"," Total","AZE",2007,5,75058.586
"IND"," Total","AZE",2008,5,233867.66
"IND"," Total","AZE",2009,5,102539.39
"IND"," Total","AZE",2010,5,326611.03
"IND"," Total","AZE",2011,5,479234.024
"IND"," Total","AZE",2012,5,1757381.843
"IND"," Total","AZE",2013,5,977285.124
"IND"," Total","AZE",2014,5,422225.013
"IND"," Total","AZE",2015,5,82110.486
"IND"," Total","AZE",2016,5,280718.037
"IND"," Total","AZE",2017,5,545025.987
"IND"," Total","AZE",2018,5,302905.167
"IND"," Total","AZE",2019,5,341506.988
"IND"," Total","AZE",2020,5,58406.377
"IND"," Total","AZE",2021,5,179967.867
"IND"," Total","AZE",2022,5,585882.692
"IND"," Total","AZE",2023,5,280954.758
"IND"," Total","AZE",2024,5,740609.056
"IND"," Total","BDI",2003,5,38.514
"IND"," Total","BDI",2004,5,694.846
"IND"," Total","BDI",2005,5,36.764
"IND"," Total","BDI",2007,5,1676.108
"IND"," Total","BDI",2008,5,848.845
"IND"," Total","BDI",2009,5,739.233
"IND"," Total","BDI",2010,5,219.181
"IND"," Total","BDI",2011,5,735.798
"IND"," Total","BDI",2012,5,415.736
"IND"," Total","BDI",2013,5,129.633
"IND"," Total","BDI",2014,5,288.822
"IND"," Total","BDI",2015,5,161.196
"IND"," Total","BDI",2016,5,1222.356
"IND"," Total","BDI",2017,5,10958.378
"IND"," Total","BDI",2018,5,9756.896
"IND"," Total","BDI",2019,5,2530.533
"IND"," Total","BDI",2020,5,1532.722
"IND"," Total","BDI",2021,5,40.173
"IND"," Total","BDI",2022,5,386.61
"IND"," Total","BDI",2024,5,2207.959
"IND"," Total","BEL",2003,5,3827901.079
"IND"," Total","BEL",2004,5,4388396.371
"IND"," Total","BEL",2005,5,5164388.171
"IND"," Total","BEL",2006,5,4159803.474
"IND"," Total","BEL",2007,5,4859263.98
"IND"," Total","BEL",2008,5,5262434.37
"IND"," Total","BEL",2009,5,5499046.533
"IND"," Total","BEL",2010,5,7445630.025
"IND"," Total","BEL",2011,5,10349754.177
"IND"," Total","BEL",2012,5,10244337.854
"IND"," Total","BEL",2013,5,10071885.218
"IND"," Total","BEL",2014,5,11293119.145
"IND"," Total","BEL",2015,5,8337646.131
"IND"," Total","BEL",2016,5,7479921.914
"IND"," Total","BEL",2017,5,5954965.905
"IND"," Total","BEL",2018,5,9531418.876
"IND"," Total","BEL",2019,5,9354387.952
"IND"," Total","BEL",2020,5,6623541.738
"IND"," Total","BEL",2021,5,9561021.612
"IND"," Total","BEL",2022,5,9787350.113
"IND"," Total","BEL",2023,5,3686508.361
"IND"," Total","BEL",2024,5,2711524.066
"IND"," Total","BEN",2003,5,53266.904
"IND"," Total","BEN",2004,5,68480.553
"IND"," Total","BEN",2005,5,85899.363
"IND"," Total","BEN",2006,5,76789.759
"IND"," Total","BEN",2007,5,71060.011
"IND"," Total","BEN",2008,5,118154.522
"IND"," Total","BEN",2009,5,116957.175
"IND"," Total","BEN",2010,5,139874.223
"IND"," Total","BEN",2011,5,280725.605
"IND"," Total","BEN",2012,5,258734.819
"IND"," Total","BEN",2013,5,178215.879
"IND"," Total","BEN",2014,5,213128.309
"IND"," Total","BEN",2015,5,278108.445
"IND"," Total","BEN",2016,5,207538.992
"IND"," Total","BEN",2017,5,209712.435
"IND"," Total","BEN",2018,5,372138.076
"IND"," Total","BEN",2019,5,333349.401
"IND"," Total","BEN",2020,5,356367.97
"IND"," Total","BEN",2021,5,364552.84
"IND"," Total","BEN",2022,5,502193.939
"IND"," Total","BEN",2023,5,175829.332
"IND"," Total","BEN",2024,5,166508.532
"IND"," Total","BFA",2003,5,11395.361
"IND"," Total","BFA",2004,5,9185.094
"IND"," Total","BFA",2005,5,2349.286
"IND"," Total","BFA",2006,5,4845.297
"IND"," Total","BFA",2007,5,15640.098
"IND"," Total","BFA",2008,5,45716.059
"IND"," Total","BFA",2009,5,5803.273
"IND"," Total","BFA",2010,5,3227.205
"IND"," Total","BFA",2011,5,19868.205
"IND"," Total","BFA",2012,5,13213.539
"IND"," Total","BFA",2013,5,17162.519
"IND"," Total","BFA",2014,5,80506.471
"IND"," Total","BFA",2015,5,276156.609
"IND"," Total","BFA",2016,5,175800.173
"IND"," Total","BFA",2017,5,647802.437
"IND"," Total","BFA",2018,5,707537.387
"IND"," Total","BFA",2019,5,683012.57
"IND"," Total","BFA",2020,5,340356.672
"IND"," Total","BFA",2021,5,523430.817
"IND"," Total","BFA",2022,5,157083.713
"IND"," Total","BFA",2023,5,201357.482
"IND"," Total","BFA",2024,5,150437.759
"IND"," Total","BGD",2003,5,71501.22
"IND"," Total","BGD",2004,5,69113.058
"IND"," Total","BGD",2005,5,103698.486
"IND"," Total","BGD",2006,5,223812.539
"IND"," Total","BGD",2007,5,233311.34
"IND"," Total","BGD",2008,5,329782.08
"IND"," Total","BGD",2009,5,234421.58
"IND"," Total","BGD",2010,5,357896.268
"IND"," Total","BGD",2011,5,579125.451
"IND"," Total","BGD",2012,5,567307.279
"IND"," Total","BGD",2013,5,530751.173
"IND"," Total","BGD",2014,5,517279.107
"IND"," Total","BGD",2015,5,639898.542
"IND"," Total","BGD",2016,5,677098.05
"IND"," Total","BGD",2017,5,591575.732
"IND"," Total","BGD",2018,5,894225.398
"IND"," Total","BGD",2019,5,1213795.811
"IND"," Total","BGD",2020,5,1024443.825
"IND"," Total","BGD",2021,5,1764099.642
"IND"," Total","BGD",2022,5,2001610.751
"IND"," Total","BGD",2023,5,1893118.977
"IND"," Total","BGD",2024,5,1861918.144
"IND"," Total","BGR",2003,5,10894.53
"IND"," Total","BGR",2004,5,17920.707
"IND"," Total","BGR",2005,5,22557.152
"IND"," Total","BGR",2006,5,39607.535
"IND"," Total","BGR",2007,5,83421.632
"IND"," Total","BGR",2008,5,90008.982
"IND"," Total","BGR",2009,5,31118.72
"IND"," Total","BGR",2010,5,51721.915
"IND"," Total","BGR",2011,5,97483.02
"IND"," Total","BGR",2012,5,77791.448
"IND"," Total","BGR",2013,5,89880.51
"IND"," Total","BGR",2014,5,108593.555
"IND"," Total","BGR",2015,5,88594.952
"IND"," Total","BGR",2016,5,121651.367
"IND"," Total","BGR",2017,5,199121.364
"IND"," Total","BGR",2018,5,130280.658
"IND"," Total","BGR",2019,5,137681.385
"IND"," Total","BGR",2020,5,127757.646
"IND"," Total","BGR",2021,5,133948.726
"IND"," Total","BGR",2022,5,308820.454
"IND"," Total","BGR",2023,5,322047.158
"IND"," Total","BGR",2024,5,178167.965
"IND"," Total","BHR",2003,5,79524.175
"IND"," Total","BHR",2004,5,100546.753
"IND"," Total","BHR",2005,5,164257.468
"IND"," Total","BHR",2006,5,409590.368
"IND"," Total","BHR",2007,5,564090.406
"IND"," Total","BHR",2008,5,1657728.479
"IND"," Total","BHR",2009,5,539820.725
"IND"," Total","BHR",2010,5,663756.045
"IND"," Total","BHR",2011,5,683782.606
"IND"," Total","BHR",2012,5,910947.201
"IND"," Total","BHR",2013,5,593825.42
"IND"," Total","BHR",2014,5,444360.319
"IND"," Total","BHR",2015,5,355479.931
"IND"," Total","BHR",2016,5,322989.322
"IND"," Total","BHR",2017,5,360287.005
"IND"," Total","BHR",2018,5,585124.174
"IND"," Total","BHR",2019,5,386132.467
"IND"," Total","BHR",2020,5,492848.383
"IND"," Total","BHR",2021,5,738510.076
"IND"," Total","BHR",2022,5,948739.691
"IND"," Total","BHR",2023,5,694665.807
"IND"," Total","BHR",2024,5,814299.441
"IND"," Total","BHS",2003,5,417.23
"IND"," Total","BHS",2005,5,46410.849
"IND"," Total","BHS",2006,5,12157.887
"IND"," Total","BHS",2007,5,106.212
"IND"," Total","BHS",2008,5,45637.055
"IND"," Total","BHS",2009,5,417.773
"IND"," Total","BHS",2010,5,564.27
"IND"," Total","BHS",2011,5,7151.054
"IND"," Total","BHS",2012,5,195.558
"IND"," Total","BHS",2013,5,95962.358
"IND"," Total","BHS",2014,5,499956.314
"IND"," Total","BHS",2015,5,79648.256
"IND"," Total","BHS",2016,5,256570.698
"IND"," Total","BHS",2017,5,40075.489
"IND"," Total","BHS",2018,5,6490.17
"IND"," Total","BHS",2019,5,46549.5
"IND"," Total","BHS",2020,5,35864.033
"IND"," Total","BHS",2021,5,3514.815
"IND"," Total","BHS",2022,5,3648.451
"IND"," Total","BHS",2023,5,4645.662
"IND"," Total","BHS",2024,5,5322.069
"IND"," Total","BIH",2003,5,3250.823
"IND"," Total","BIH",2004,5,203.717
"IND"," Total","BIH",2005,5,131.985
"IND"," Total","BIH",2006,5,569.626
"IND"," Total","BIH",2007,5,10561.29
"IND"," Total","BIH",2008,5,1823.119
"IND"," Total","BIH",2009,5,1286.227
"IND"," Total","BIH",2010,5,1116.507
"IND"," Total","BIH",2011,5,34127.839
"IND"," Total","BIH",2012,5,21521.083
"IND"," Total","BIH",2013,5,2584.767
"IND"," Total","BIH",2014,5,4255.24
"IND"," Total","BIH",2015,5,3548.645
"IND"," Total","BIH",2016,5,3785.7
"IND"," Total","BIH",2017,5,7569.866
"IND"," Total","BIH",2018,5,3980.862
"IND"," Total","BIH",2019,5,2204.637
"IND"," Total","BIH",2020,5,2637.062
"IND"," Total","BIH",2021,5,2776.075
"IND"," Total","BIH",2022,5,2604.984
"IND"," Total","BIH",2023,5,13853.406
"IND"," Total","BIH",2024,5,15953.746
"IND"," Total","BLR",2003,5,4819.83
"IND"," Total","BLR",2004,5,12989.361
"IND"," Total","BLR",2005,5,29049.747
"IND"," Total","BLR",2006,5,85794.063
"IND"," Total","BLR",2007,5,105665.21
"IND"," Total","BLR",2008,5,252501.593
"IND"," Total","BLR",2009,5,386754.949
"IND"," Total","BLR",2010,5,196754.727
"IND"," Total","BLR",2011,5,119119.745
"IND"," Total","BLR",2012,5,252513.763
"IND"," Total","BLR",2013,5,151595.272
"IND"," Total","BLR",2014,5,198926.782
"IND"," Total","BLR",2015,5,162150.424
"IND"," Total","BLR",2016,5,136269.414
"IND"," Total","BLR",2017,5,189111.86
"IND"," Total","BLR",2018,5,221585.687
"IND"," Total","BLR",2019,5,206697.335
"IND"," Total","BLR",2020,5,222010.205
"IND"," Total","BLR",2021,5,366099.288
"IND"," Total","BLR",2022,5,174261.512
"IND"," Total","BLR",2023,5,32318.932
"IND"," Total","BLR",2024,5,26118.408
"IND"," Total","BLZ",2003,5,455.165
"IND"," Total","BLZ",2004,5,9.812
"IND"," Total","BLZ",2005,5,15.431
"IND"," Total","BLZ",2006,5,5665.62
"IND"," Total","BLZ",2007,5,200.615
"IND"," Total","BLZ",2008,5,12438.791
"IND"," Total","BLZ",2009,5,65.733
"IND"," Total","BLZ",2010,5,515.17
"IND"," Total","BLZ",2011,5,103.148
"IND"," Total","BLZ",2012,5,170.751
"IND"," Total","BLZ",2013,5,217.863
"IND"," Total","BLZ",2014,5,1566.698
"IND"," Total","BLZ",2015,5,447.574
"IND"," Total","BLZ",2016,5,385.8
"IND"," Total","BLZ",2017,5,1329.449
"IND"," Total","BLZ",2018,5,756.834
"IND"," Total","BLZ",2019,5,845.293
"IND"," Total","BLZ",2020,5,648.795
"IND"," Total","BLZ",2021,5,419.255
"IND"," Total","BLZ",2022,5,999.134
"IND"," Total","BLZ",2023,5,253.504
"IND"," Total","BLZ",2024,5,397.083
"IND"," Total","BMU",2004,5,244.251
"IND"," Total","BMU",2005,5,1112.274
"IND"," Total","BMU",2006,5,561.556
"IND"," Total","BMU",2007,5,163.121
"IND"," Total","BMU",2008,5,227.008
"IND"," Total","BMU",2009,5,64920.969
"IND"," Total","BMU",2010,5,82.159
"IND"," Total","BMU",2011,5,0.178
"IND"," Total","BMU",2012,5,14.441
"IND"," Total","BMU",2013,5,40.035
"IND"," Total","BMU",2014,5,94.555
"IND"," Total","BMU",2015,5,0.319
"IND"," Total","BMU",2016,5,2.068
"IND"," Total","BMU",2017,5,14.767
"IND"," Total","BMU",2018,5,10.592
"IND"," Total","BMU",2019,5,7583.927
"IND"," Total","BMU",2021,5,43.22
"IND"," Total","BMU",2022,5,59.793
"IND"," Total","BMU",2024,5,0.099
"IND"," Total","BOL",2003,5,1840.739
"IND"," Total","BOL",2004,5,704.647
"IND"," Total","BOL",2005,5,537.937
"IND"," Total","BOL",2006,5,2321.084
"IND"," Total","BOL",2007,5,3655.677
"IND"," Total","BOL",2008,5,5911.092
"IND"," Total","BOL",2009,5,4589.323
"IND"," Total","BOL",2010,5,5871.829
"IND"," Total","BOL",2011,5,5408.698
"IND"," Total","BOL",2012,5,3331.501
"IND"," Total","BOL",2013,5,6393.402
"IND"," Total","BOL",2014,5,2137.441
"IND"," Total","BOL",2015,5,190762.763
"IND"," Total","BOL",2016,5,128254.474
"IND"," Total","BOL",2017,5,596772.472
"IND"," Total","BOL",2018,5,768362.868
"IND"," Total","BOL",2019,5,798151.935
"IND"," Total","BOL",2020,5,1015853.735
"IND"," Total","BOL",2021,5,1962132.276
"IND"," Total","BOL",2022,5,2799449.645
"IND"," Total","BOL",2023,5,1321418.878
"IND"," Total","BOL",2024,5,410501.334
"IND"," Total","BRA",2003,5,312719.731
"IND"," Total","BRA",2004,5,662452.62
"IND"," Total","BRA",2005,5,883162.565
"IND"," Total","BRA",2006,5,954397.115
"IND"," Total","BRA",2007,5,877711.137
"IND"," Total","BRA",2008,5,1159829.655
"IND"," Total","BRA",2009,5,2897270.99
"IND"," Total","BRA",2010,5,3220988.263
"IND"," Total","BRA",2011,5,3735150.796
"IND"," Total","BRA",2012,5,5394579.612
"IND"," Total","BRA",2013,5,3831840.603
"IND"," Total","BRA",2014,5,5544022.62
"IND"," Total","BRA",2015,5,4107796.561
"IND"," Total","BRA",2016,5,3614718.445
"IND"," Total","BRA",2017,5,5104464.251
"IND"," Total","BRA",2018,5,4621467.149
"IND"," Total","BRA",2019,5,3042273.744
"IND"," Total","BRA",2020,5,3194991.214
"IND"," Total","BRA",2021,5,4928496.548
"IND"," Total","BRA",2022,5,7116223.375
"IND"," Total","BRA",2023,5,6469573.723
"IND"," Total","BRA",2024,5,5501615.702
"IND"," Total","BRB",2003,5,56.072
"IND"," Total","BRB",2004,5,7.109
"IND"," Total","BRB",2005,5,19.977
"IND"," Total","BRB",2006,5,80.143
"IND"," Total","BRB",2007,5,29.064
"IND"," Total","BRB",2008,5,45.425
"IND"," Total","BRB",2009,5,196.734
"IND"," Total","BRB",2010,5,121.856
"IND"," Total","BRB",2011,5,834.564
"IND"," Total","BRB",2012,5,135.526
"IND"," Total","BRB",2013,5,118.286
"IND"," Total","BRB",2014,5,169.969
"IND"," Total","BRB",2015,5,161.642
"IND"," Total","BRB",2016,5,159.375
