"ReporterISO3","ProductCode","PartnerISO3","Year","TradeFlowCode","TradeValue in 1000 USD"
"IND","62","CHN",2010,5,29245.982
"IND","62","CHN",2011,5,46907.358
"IND","62","CHN",2012,5,46936.858
"IND","62","CHN",2013,5,70696.126
"IND","62","CHN",2014,5,79955.735
"IND","62","CHN",2015,5,95166.304
"IND","62","CHN",2016,5,92622.547
"IND","62","CHN",2017,5,111337.762
"IND","62","CHN",2018,5,110588.087
"IND","62","CHN",2019,5,126732.053
"IND","62","CHN",2020,5,167710.027
"IND","62","CHN",2021,5,100692.346
"IND","62","CHN",2022,5,136754.716
"IND","62","CHN",2023,5,164128.269
"IND","62","CHN",2024,5,151375.537
"IND","62","WLD",2003,5,25629.519
"IND","62","WLD",2004,5,22255.867
"IND","62","WLD",2005,5,33451.871
"IND","62","WLD",2006,5,48104.956
"IND","62","WLD",2007,5,67238.337
"IND","62","WLD",2008,5,87407.865
"IND","62","WLD",2009,5,67376.473
"IND","62","WLD",2010,5,101355.665
"IND","62","WLD",2011,5,166449.063
"IND","62","WLD",2012,5,197049.058
"IND","62","WLD",2013,5,257997.493
"IND","62","WLD",2014,5,295491.704
"IND","62","WLD",2015,5,314532.102
"IND","62","WLD",2016,5,338623.478
"IND","62","WLD",2017,5,372516.455
"IND","62","WLD",2018,5,612999.964
"IND","62","WLD",2019,5,665329.816
"IND","62","WLD",2020,5,512847.735
"IND","62","WLD",2021,5,601398.469
"IND","62","WLD",2022,5,915083.534
"IND","62","WLD",2023,5,884992.603
"IND","62","WLD",2024,5,844766.56
"IND","63","CHN",2003,5,6341.222
"IND","63","CHN",2004,5,12326.931
"IND","63","CHN",2005,5,21346.82
"IND","63","CHN",2006,5,28139.562
"IND","63","CHN",2007,5,35811.831
"IND","63","CHN",2008,5,48970.34
"IND","63","CHN",2009,5,34024.791
"IND","63","CHN",2010,5,63897.408
"IND","63","CHN",2011,5,108394.741
"IND","63","CHN",2012,5,99841.821
"IND","63","CHN",2013,5,106033.634
"IND","63","CHN",2014,5,174324.086
"IND","63","CHN",2015,5,234761.608
"IND","63","CHN",2016,5,195524.098
"IND","63","CHN",2017,5,154076.185
"IND","63","CHN",2018,5,187417.98
"IND","63","CHN",2019,5,172604.216
"IND","63","CHN",2020,5,222240.024
"IND","63","CHN",2021,5,173973.961
"IND","63","CHN",2022,5,168473.447
"IND","63","CHN",2023,5,171441.248
"IND","63","CHN",2024,5,186907.687
"IND","63","WLD",2003,5,70199.192
"IND","63","WLD",2004,5,121878.1
"IND","63","WLD",2005,5,96467.855
"IND","63","WLD",2006,5,106666.03
"IND","63","WLD",2007,5,113284.899
"IND","63","WLD",2008,5,183019.356
"IND","63","WLD",2009,5,241280.148
"IND","63","WLD",2010,5,267211.278
"IND","63","WLD",2011,5,342706.158
"IND","63","WLD",2012,5,384856.879
"IND","63","WLD",2013,5,388217.694
"IND","63","WLD",2014,5,454993.475
"IND","63","WLD",2015,5,555534.417
"IND","63","WLD",2016,5,453639.73
"IND","63","WLD",2017,5,431251.104
"IND","63","WLD",2018,5,496556.006
"IND","63","WLD",2019,5,567830.636
"IND","63","WLD",2020,5,598127.93
"IND","63","WLD",2021,5,613317.552
"IND","63","WLD",2022,5,624544.899
"IND","63","WLD",2023,5,642352.849
"IND","63","WLD",2024,5,595892.086
"IND","64","CHN",2003,5,6683.131
"IND","64","CHN",2004,5,14819.666
"IND","64","CHN",2005,5,32186.984
"IND","64","CHN",2006,5,52837.203
"IND","64","CHN",2007,5,77370.889
"IND","64","CHN",2008,5,97279.234
"IND","64","CHN",2009,5,76499.764
"IND","64","CHN",2010,5,146064.112
"IND","64","CHN",2011,5,208542.403
"IND","64","CHN",2012,5,226336.088
"IND","64","CHN",2013,5,259133.074
"IND","64","CHN",2014,5,260054.068
"IND","64","CHN",2015,5,300054.054
"IND","64","CHN",2016,5,324303.279
"IND","64","CHN",2017,5,417289.555
"IND","64","CHN",2018,5,439464.8
"IND","64","CHN",2019,5,385291.943
"IND","64","CHN",2020,5,191654.191
"IND","64","CHN",2021,5,250875.272
"IND","64","CHN",2022,5,346842.955
"IND","64","CHN",2023,5,324119.847
"IND","64","CHN",2024,5,199105.666
"IND","64","WLD",2003,5,34641.097
"IND","64","WLD",2004,5,46964.007
"IND","64","WLD",2005,5,83298.658
"IND","64","WLD",2006,5,120256.753
"IND","64","WLD",2007,5,139567.964
"IND","64","WLD",2008,5,172277.35
"IND","64","WLD",2009,5,146448.151
"IND","64","WLD",2010,5,255853.414
"IND","64","WLD",2011,5,315009.81
"IND","64","WLD",2012,5,358840.032
"IND","64","WLD",2013,5,402526.337
"IND","64","WLD",2014,5,432050.369
"IND","64","WLD",2015,5,477379.587
"IND","64","WLD",2016,5,530229.316
"IND","64","WLD",2017,5,629204.283
"IND","64","WLD",2018,5,743100.172
"IND","64","WLD",2019,5,765239.85
"IND","64","WLD",2020,5,442553.718
"IND","64","WLD",2021,5,600355.354
"IND","64","WLD",2022,5,908410.524
"IND","64","WLD",2023,5,860557.485
"IND","64","WLD",2024,5,607712.035
"IND","65","CHN",2003,5,116.991
"IND","65","CHN",2004,5,435.064
"IND","65","CHN",2005,5,595.764
"IND","65","CHN",2006,5,1339.927
"IND","65","CHN",2007,5,1659.973
"IND","65","CHN",2008,5,1697.925
"IND","65","CHN",2009,5,2660.737
"IND","65","CHN",2010,5,6222.859
"IND","65","CHN",2011,5,4420.92
"IND","65","CHN",2012,5,6046.608
"IND","65","CHN",2013,5,7999.89
"IND","65","CHN",2014,5,7994.648
"IND","65","CHN",2015,5,10498.87
"IND","65","CHN",2016,5,10089.256
"IND","65","CHN",2017,5,12556.426
"IND","65","CHN",2018,5,16358.078
"IND","65","CHN",2019,5,20886.333
"IND","65","CHN",2020,5,17174.995
"IND","65","CHN",2021,5,19411.277
"IND","65","CHN",2022,5,26533.039
"IND","65","CHN",2023,5,31336.513
"IND","65","CHN",2024,5,25258.237
"IND","65","WLD",2003,5,511.188
"IND","65","WLD",2004,5,1228.034
"IND","65","WLD",2005,5,2078.465
"IND","65","WLD",2006,5,2521.041
"IND","65","WLD",2007,5,3069.983
"IND","65","WLD",2008,5,3860.824
"IND","65","WLD",2009,5,5580.011
"IND","65","WLD",2010,5,10842.689
"IND","65","WLD",2011,5,8703.05
"IND","65","WLD",2012,5,10431.89
"IND","65","WLD",2013,5,12920.107
"IND","65","WLD",2014,5,12885.408
"IND","65","WLD",2015,5,15420.546
"IND","65","WLD",2016,5,16131.806
"IND","65","WLD",2017,5,20205.036
"IND","65","WLD",2018,5,26963.402
"IND","65","WLD",2019,5,31503.984
"IND","65","WLD",2020,5,27372.877
"IND","65","WLD",2021,5,32303.015
"IND","65","WLD",2022,5,41915.131
"IND","65","WLD",2023,5,45930.346
"IND","65","WLD",2024,5,39508.799
"IND","66","CHN",2003,5,2868.732
"IND","66","CHN",2004,5,4668.75
"IND","66","CHN",2005,5,7204.937
"IND","66","CHN",2006,5,8094.661
"IND","66","CHN",2007,5,11730.535
"IND","66","CHN",2008,5,16690.049
"IND","66","CHN",2009,5,12534.788
"IND","66","CHN",2010,5,12620.806
"IND","66","CHN",2011,5,19301.819
"IND","66","CHN",2012,5,20284.965
"IND","66","CHN",2013,5,19842.774
"IND","66","CHN",2014,5,23542.916
"IND","66","CHN",2015,5,24844.003
"IND","66","CHN",2016,5,23849.859
"IND","66","CHN",2017,5,29431.52
"IND","66","CHN",2018,5,35810.222
"IND","66","CHN",2019,5,34279.328
"IND","66","CHN",2020,5,21716.867
"IND","66","CHN",2021,5,21602.98
"IND","66","CHN",2022,5,35707.17
"IND","66","CHN",2023,5,44371.545
"IND","66","CHN",2024,5,48634.588
"IND","66","WLD",2003,5,3494.202
"IND","66","WLD",2004,5,5314.543
"IND","66","WLD",2005,5,7553.402
"IND","66","WLD",2006,5,8524.48
"IND","66","WLD",2007,5,12278.045
"IND","66","WLD",2008,5,18121.729
"IND","66","WLD",2009,5,13346.227
"IND","66","WLD",2010,5,13601.085
"IND","66","WLD",2011,5,23854.558
"IND","66","WLD",2012,5,24700.517
"IND","66","WLD",2013,5,22299.025
"IND","66","WLD",2014,5,25025.556
"IND","66","WLD",2015,5,26108.581
"IND","66","WLD",2016,5,25372.104
"IND","66","WLD",2017,5,30536.906
"IND","66","WLD",2018,5,37757.829
"IND","66","WLD",2019,5,36305.501
"IND","66","WLD",2020,5,23170.385
"IND","66","WLD",2021,5,23582.734
"IND","66","WLD",2022,5,38057.186
"IND","66","WLD",2023,5,45736.71
"IND","66","WLD",2024,5,51107.991
"IND","67","CHN",2003,5,1408.744
"IND","67","CHN",2004,5,1693.243
"IND","67","CHN",2005,5,2299.544
"IND","67","CHN",2006,5,2825.972
"IND","67","CHN",2007,5,4429.566
"IND","67","CHN",2008,5,5322.97
"IND","67","CHN",2009,5,4757.619
"IND","67","CHN",2010,5,6443.79
"IND","67","CHN",2011,5,8263.581
"IND","67","CHN",2012,5,9555.189
"IND","67","CHN",2013,5,10438.427
"IND","67","CHN",2014,5,9897.188
"IND","67","CHN",2015,5,10149.718
"IND","67","CHN",2016,5,10419.125
"IND","67","CHN",2017,5,13360.735
"IND","67","CHN",2018,5,21116.782
"IND","67","CHN",2019,5,26023.751
"IND","67","CHN",2020,5,11260.388
"IND","67","CHN",2021,5,19429.627
"IND","67","CHN",2022,5,30797.916
"IND","67","CHN",2023,5,31421.304
"IND","67","CHN",2024,5,31369.864
"IND","67","WLD",2003,5,1677.13
"IND","67","WLD",2004,5,2101.875
"IND","67","WLD",2005,5,3093.244
"IND","67","WLD",2006,5,4396.943
"IND","67","WLD",2007,5,4881.519
"IND","67","WLD",2008,5,10936.425
"IND","67","WLD",2009,5,9916.914
"IND","67","WLD",2010,5,12497.964
"IND","67","WLD",2011,5,12527.558
"IND","67","WLD",2012,5,11754.413
"IND","67","WLD",2013,5,12351.696
"IND","67","WLD",2014,5,11255.528
"IND","67","WLD",2015,5,11843.681
"IND","67","WLD",2016,5,11498.794
"IND","67","WLD",2017,5,14667.573
"IND","67","WLD",2018,5,24396.164
"IND","67","WLD",2019,5,28185.479
"IND","67","WLD",2020,5,12598.63
"IND","67","WLD",2021,5,22343.195
"IND","67","WLD",2022,5,36306.313
"IND","67","WLD",2023,5,42324.175
"IND","67","WLD",2024,5,33957.899
"IND","68","CHN",2003,5,6522.283
"IND","68","CHN",2004,5,9898.146
"IND","68","CHN",2005,5,16875.739
"IND","68","CHN",2006,5,27064.026
"IND","68","CHN",2007,5,44628.01
"IND","68","CHN",2008,5,80251.484
"IND","68","CHN",2009,5,77412.11
"IND","68","CHN",2010,5,110352.577
"IND","68","CHN",2011,5,152137.646
"IND","68","CHN",2012,5,183898.531
"IND","68","CHN",2013,5,174768.408
"IND","68","CHN",2014,5,179584.77
"IND","68","CHN",2015,5,212516.44
"IND","68","CHN",2016,5,356416.92
"IND","68","CHN",2017,5,354730.539
"IND","68","CHN",2018,5,543037.199
"IND","68","CHN",2019,5,503668.255
"IND","68","CHN",2020,5,344357.459
"IND","68","CHN",2021,5,474927.768
"IND","68","CHN",2022,5,546258.947
"IND","68","CHN",2023,5,512649.221
"IND","68","CHN",2024,5,516479.924
"IND","68","WLD",2003,5,68562.856
"IND","68","WLD",2004,5,100017.689
"IND","68","WLD",2005,5,126457.743
"IND","68","WLD",2006,5,179126.552
"IND","68","WLD",2007,5,221202.804
"IND","68","WLD",2008,5,309907.594
"IND","68","WLD",2009,5,256628.934
"IND","68","WLD",2010,5,341043.71
"IND","68","WLD",2011,5,479369.683
"IND","68","WLD",2012,5,555238.468
"IND","68","WLD",2013,5,512442.25
"IND","68","WLD",2014,5,533269.114
"IND","68","WLD",2015,5,599560.874
"IND","68","WLD",2016,5,752349.78
"IND","68","WLD",2017,5,755864.357
"IND","68","WLD",2018,5,1005111.764
"IND","68","WLD",2019,5,931390.864
"IND","68","WLD",2020,5,646856.612
"IND","68","WLD",2021,5,911582.536
"IND","68","WLD",2022,5,1043633.574
"IND","68","WLD",2023,5,1035645.472
"IND","68","WLD",2024,5,1024055.195
"IND","69","CHN",2003,5,25332.277
"IND","69","CHN",2004,5,46483.046
"IND","69","CHN",2005,5,114262.26
"IND","69","CHN",2006,5,168988.362
"IND","69","CHN",2007,5,237020.448
"IND","69","CHN",2008,5,317532.697
"IND","69","CHN",2009,5,233345.585
"IND","69","CHN",2010,5,332361.443
"IND","69","CHN",2011,5,497142.077
"IND","69","CHN",2012,5,484964.736
"IND","69","CHN",2013,5,434381.968
"IND","69","CHN",2014,5,520198.845
"IND","69","CHN",2015,5,558511.526
"IND","69","CHN",2016,5,315272.803
"IND","69","CHN",2017,5,351053.906
"IND","69","CHN",2018,5,347193.925
"IND","69","CHN",2019,5,360705.123
"IND","69","CHN",2020,5,269596.932
"IND","69","CHN",2021,5,366390.457
"IND","69","CHN",2022,5,501804.846
"IND","69","CHN",2023,5,486851.86
"IND","69","CHN",2024,5,498543.947
"IND","69","WLD",2003,5,98635.791
"IND","69","WLD",2004,5,149750.458
"IND","69","WLD",2005,5,232814.891
"IND","69","WLD",2006,5,303309.74
"IND","69","WLD",2007,5,397412.609
"IND","69","WLD",2008,5,523868.067
"IND","69","WLD",2009,5,394274.611
"IND","69","WLD",2010,5,535302.524
"IND","69","WLD",2011,5,770444.113
"IND","69","WLD",2012,5,734905.714
"IND","69","WLD",2013,5,637264.365
"IND","69","WLD",2014,5,705032.743
"IND","69","WLD",2015,5,797051.208
"IND","69","WLD",2016,5,476250.242
"IND","69","WLD",2017,5,565216.605
"IND","69","WLD",2018,5,600143.972
"IND","69","WLD",2019,5,616395.848
"IND","69","WLD",2020,5,505340.552
"IND","69","WLD",2021,5,682974.267
"IND","69","WLD",2022,5,900591.605
"IND","69","WLD",2023,5,940218.932
"IND","69","WLD",2024,5,941037.595
"IND","70","CHN",2003,5,27693.715
"IND","70","CHN",2004,5,51897.373
"IND","70","CHN",2005,5,88793.508
"IND","70","CHN",2006,5,100616.691
"IND","70","CHN",2007,5,137591.431
"IND","70","CHN",2008,5,178076.171
"IND","70","CHN",2009,5,167715.828
"IND","70","CHN",2010,5,241988.054
"IND","70","CHN",2011,5,269883.893
"IND","70","CHN",2012,5,278271.057
"IND","70","CHN",2013,5,282441.467
"IND","70","CHN",2014,5,296166.834
"IND","70","CHN",2015,5,356609.237
"IND","70","CHN",2016,5,430777.212
"IND","70","CHN",2017,5,520010.807
"IND","70","CHN",2018,5,595903.089
"IND","70","CHN",2019,5,630390.984
"IND","70","CHN",2020,5,443860.389
"IND","70","CHN",2021,5,633722.434
"IND","70","CHN",2022,5,856263.419
"IND","70","CHN",2023,5,1037904.629
"IND","70","CHN",2024,5,1246528.087
"IND","70","WLD",2003,5,144106.101
"IND","70","WLD",2004,5,194767.699
"IND","70","WLD",2005,5,288667.464
"IND","70","WLD",2006,5,323507.108
"IND","70","WLD",2007,5,381370.226
"IND","70","WLD",2008,5,467913.358
"IND","70","WLD",2009,5,424462.985
"IND","70","WLD",2010,5,582206.393
"IND","70","WLD",2011,5,676042.189
"IND","70","WLD",2012,5,748653.269
"IND","70","WLD",2013,5,744696.82
"IND","70","WLD",2014,5,815852.462
"IND","70","WLD",2015,5,901540.879
"IND","70","WLD",2016,5,992606.127
"IND","70","WLD",2017,5,1178905.691
"IND","70","WLD",2018,5,1340347.826
"IND","70","WLD",2019,5,1267654.336
"IND","70","WLD",2020,5,935863.641
"IND","70","WLD",2021,5,1362339.038
"IND","70","WLD",2022,5,1700636.585
"IND","70","WLD",2023,5,1800211.942
"IND","70","WLD",2024,5,1999034.86
"IND","71","CHN",2003,5,102187.722
"IND","71","CHN",2004,5,98177.656
"IND","71","CHN",2005,5,181259.379
"IND","71","CHN",2006,5,63804.431
"IND","71","CHN",2007,5,302957.432
"IND","71","CHN",2008,5,382823.518
"IND","71","CHN",2009,5,652613.36
"IND","71","CHN",2010,5,523873.425
"IND","71","CHN",2011,5,1809020.543
"IND","71","CHN",2012,5,1263264.684
"IND","71","CHN",2013,5,870332.367
"IND","71","CHN",2014,5,1254107.279
"IND","71","CHN",2015,5,540765.88
"IND","71","CHN",2016,5,480391.188
"IND","71","CHN",2017,5,635883.169
"IND","71","CHN",2018,5,425510.357
"IND","71","CHN",2019,5,205387.742
"IND","71","CHN",2020,5,103595.499
"IND","71","CHN",2021,5,206753.283
"IND","71","CHN",2022,5,696582.541
"IND","71","CHN",2023,5,1287838.892
"IND","71","CHN",2024,5,2883497.131
"IND","71","WLD",2003,5,12550551.451
"IND","71","WLD",2004,5,17731199.856
"IND","71","WLD",2005,5,23323162.257
"IND","71","WLD",2006,5,21433385.041
"IND","71","WLD",2007,5,27494085.13
"IND","71","WLD",2008,5,35093293.454
"IND","71","WLD",2009,5,42613698.723
"IND","71","WLD",2010,5,68629981.676
"IND","71","WLD",2011,5,93596865.706
"IND","71","WLD",2012,5,81575919.327
"IND","71","WLD",2013,5,67499912.255
"IND","71","WLD",2014,5,59844363.277
"IND","71","WLD",2015,5,59632899.766
"IND","71","WLD",2016,5,48129744.051
"IND","71","WLD",2017,5,74307377.423
"IND","71","WLD",2018,5,64864466.448
"IND","71","WLD",2019,5,58908091.066
"IND","71","WLD",2020,5,41049740.675
"IND","71","WLD",2021,5,88346259.275
"IND","71","WLD",2022,5,78172888.292
"IND","71","WLD",2023,5,65770165.465
"IND","71","WLD",2024,5,83836988.137
"IND","72","CHN",2003,5,16005.845
"IND","72","CHN",2004,5,63141.489
"IND","72","CHN",2005,5,263790.65
"IND","72","CHN",2006,5,499840.117
"IND","72","CHN",2007,5,1464748.618
"IND","72","CHN",2008,5,1741571.835
"IND","72","CHN",2009,5,693552.924
"IND","72","CHN",2010,5,2142632.51
"IND","72","CHN",2011,5,1993604.052
"IND","72","CHN",2012,5,1694319.296
"IND","72","CHN",2013,5,1044064.181
"IND","72","CHN",2014,5,2262415.786
"IND","72","CHN",2015,5,2416389.192
"IND","72","CHN",2016,5,1647550.014
"IND","72","CHN",2017,5,1631318.153
"IND","72","CHN",2018,5,1368096.749
"IND","72","CHN",2019,5,1261532.606
"IND","72","CHN",2020,5,835081.958
"IND","72","CHN",2021,5,1178121.971
"IND","72","CHN",2022,5,1980993.431
"IND","72","CHN",2023,5,2617086.967
"IND","72","CHN",2024,5,2991839.162
"IND","72","WLD",2003,5,1556413.451
"IND","72","WLD",2004,5,2714594.446
"IND","72","WLD",2005,5,5310354.483
"IND","72","WLD",2006,5,5567004.76
"IND","72","WLD",2007,5,8374232.061
"IND","72","WLD",2008,5,10772430.46
"IND","72","WLD",2009,5,8462674.978
"IND","72","WLD",2010,5,10701339.698
"IND","72","WLD",2011,5,12945474.874
"IND","72","WLD",2012,5,13739630.084
"IND","72","WLD",2013,5,10118914.367
"IND","72","WLD",2014,5,11293134.95
"IND","72","WLD",2015,5,11708053.809
"IND","72","WLD",2016,5,8713651.455
"IND","72","WLD",2017,5,9958826.9
"IND","72","WLD",2018,5,12000631.456
"IND","72","WLD",2019,5,11800163.136
"IND","72","WLD",2020,5,7550873.6
"IND","72","WLD",2021,5,11679975.652
"IND","72","WLD",2022,5,16740818.598
"IND","72","WLD",2023,5,18907177.671
"IND","72","WLD",2024,5,17405193.34
"IND","73","CHN",2003,5,33652.754
"IND","73","CHN",2004,5,82447.939
"IND","73","CHN",2005,5,175362.572
"IND","73","CHN",2006,5,779647.147
"IND","73","CHN",2007,5,1095872.901
"IND","73","CHN",2008,5,1146491.322
"IND","73","CHN",2009,5,876034.742
"IND","73","CHN",2010,5,1054750.965
"IND","73","CHN",2011,5,1452813.291
"IND","73","CHN",2012,5,1420277.996
"IND","73","CHN",2013,5,1345310.738
"IND","73","CHN",2014,5,1412455.205
"IND","73","CHN",2015,5,1215081.568
"IND","73","CHN",2016,5,1202376.297
"IND","73","CHN",2017,5,1375004.485
"IND","73","CHN",2018,5,1727309.444
"IND","73","CHN",2019,5,1696866.061
"IND","73","CHN",2020,5,1234497.207
"IND","73","CHN",2021,5,1627609.331
"IND","73","CHN",2022,5,1892486.882
"IND","73","CHN",2023,5,2035877.788
"IND","73","CHN",2024,5,2189916.248
"IND","73","WLD",2003,5,555570.053
"IND","73","WLD",2004,5,811085.19
"IND","73","WLD",2005,5,1246449.068
"IND","73","WLD",2006,5,2084795.937
"IND","73","WLD",2007,5,3186018.75
"IND","73","WLD",2008,5,3672048.411
"IND","73","WLD",2009,5,2995026.143
"IND","73","WLD",2010,5,3071303.243
"IND","73","WLD",2011,5,4458639.142
"IND","73","WLD",2012,5,4246321.192
"IND","73","WLD",2013,5,3751607.773
"IND","73","WLD",2014,5,4060137.358
"IND","73","WLD",2015,5,3752973.779
"IND","73","WLD",2016,5,3524660.335
"IND","73","WLD",2017,5,3736964.459
"IND","73","WLD",2018,5,4985254.042
"IND","73","WLD",2019,5,5023507.985
"IND","73","WLD",2020,5,3536669.785
"IND","73","WLD",2021,5,4832123.728
"IND","73","WLD",2022,5,4868053.108
"IND","73","WLD",2023,5,4937961
"IND","73","WLD",2024,5,4952933.9
"IND","74","CHN",2003,5,6718.646
"IND","74","CHN",2004,5,17495.634
"IND","74","CHN",2005,5,34839.015
"IND","74","CHN",2006,5,69689.035
"IND","74","CHN",2007,5,94451.357
"IND","74","CHN",2008,5,107581.544
"IND","74","CHN",2009,5,81258.446
"IND","74","CHN",2010,5,172587.738
"IND","74","CHN",2011,5,249910.204
"IND","74","CHN",2012,5,233432.979
"IND","74","CHN",2013,5,201644.691
"IND","74","CHN",2014,5,202898.21
"IND","74","CHN",2015,5,173235.625
"IND","74","CHN",2016,5,159810.407
"IND","74","CHN",2017,5,211391.097
"IND","74","CHN",2018,5,231469.081
"IND","74","CHN",2019,5,205049.909
"IND","74","CHN",2020,5,137135.156
"IND","74","CHN",2021,5,303756.984
"IND","74","CHN",2022,5,368944.097
"IND","74","CHN",2023,5,335139.481
"IND","74","CHN",2024,5,555548.947
"IND","74","WLD",2003,5,268571.334
"IND","74","WLD",2004,5,484187.354
"IND","74","WLD",2005,5,819536.94
"IND","74","WLD",2006,5,1031595.967
"IND","74","WLD",2007,5,1373895.616
"IND","74","WLD",2008,5,1459350.634
"IND","74","WLD",2009,5,1029849.853
"IND","74","WLD",2010,5,1629985.917
"IND","74","WLD",2011,5,2602773.366
"IND","74","WLD",2012,5,2869299.082
"IND","74","WLD",2013,5,2816082.816
"IND","74","WLD",2014,5,3226849.411
"IND","74","WLD",2015,5,3286156.512
"IND","74","WLD",2016,5,3265814.281
"IND","74","WLD",2017,5,4263491.862
"IND","74","WLD",2018,5,5137048.411
"IND","74","WLD",2019,5,5188508.077
"IND","74","WLD",2020,5,4246768.567
"IND","74","WLD",2021,5,6692847.559
"IND","74","WLD",2022,5,7541656.753
"IND","74","WLD",2023,5,9070160.856
"IND","74","WLD",2024,5,10320782.51
"IND","75","CHN",2003,5,2351.764
"IND","75","CHN",2004,5,1345.335
"IND","75","CHN",2005,5,3014.311
"IND","75","CHN",2006,5,9534.146
"IND","75","CHN",2007,5,25871.761
"IND","75","CHN",2008,5,4426.658
"IND","75","CHN",2009,5,2460.143
"IND","75","CHN",2010,5,18408.143
"IND","75","CHN",2011,5,29356.409
"IND","75","CHN",2012,5,21670.207
"IND","75","CHN",2013,5,27777.855
"IND","75","CHN",2014,5,155832.083
"IND","75","CHN",2015,5,71882.946
"IND","75","CHN",2016,5,11497.762
"IND","75","CHN",2017,5,14426.521
"IND","75","CHN",2018,5,39859.09
"IND","75","CHN",2019,5,66452.642
"IND","75","CHN",2020,5,58882.049
"IND","75","CHN",2021,5,57495.142
"IND","75","CHN",2022,5,125941.96
"IND","75","CHN",2023,5,190447.559
"IND","75","CHN",2024,5,184504.118
"IND","75","WLD",2003,5,201965.055
"IND","75","WLD",2004,5,271808.191
"IND","75","WLD",2005,5,305267.512
"IND","75","WLD",2006,5,442484.086
"IND","75","WLD",2007,5,750632.348
"IND","75","WLD",2008,5,558440.559
"IND","75","WLD",2009,5,377682.904
"IND","75","WLD",2010,5,643627.893
"IND","75","WLD",2011,5,800259.759
"IND","75","WLD",2012,5,808979.276
"IND","75","WLD",2013,5,1056169.571
"IND","75","WLD",2014,5,1221366.045
"IND","75","WLD",2015,5,1183657.665
"IND","75","WLD",2016,5,556514.729
"IND","75","WLD",2017,5,551991.281
"IND","75","WLD",2018,5,745427.318
"IND","75","WLD",2019,5,744520.554
"IND","75","WLD",2020,5,701853.685
"IND","75","WLD",2021,5,1038778.664
"IND","75","WLD",2022,5,1229135.148
"IND","75","WLD",2023,5,1383573.88
"IND","75","WLD",2024,5,1263082.453
"IND","76","CHN",2003,5,21687.492
"IND","76","CHN",2004,5,24997.467
"IND","76","CHN",2005,5,66451.781
"IND","76","CHN",2006,5,105501.578
"IND","76","CHN",2007,5,226876.06
"IND","76","CHN",2008,5,289688.303
"IND","76","CHN",2009,5,169762.365
"IND","76","CHN",2010,5,241227.625
"IND","76","CHN",2011,5,474674.709
"IND","76","CHN",2012,5,502861.241
"IND","76","CHN",2013,5,549376.777
"IND","76","CHN",2014,5,642707.227
"IND","76","CHN",2015,5,746296.789
"IND","76","CHN",2016,5,634888.121
"IND","76","CHN",2017,5,719236.088
"IND","76","CHN",2018,5,1105545.623
"IND","76","CHN",2019,5,1037514.749
"IND","76","CHN",2020,5,670920.677
"IND","76","CHN",2021,5,978448.68
"IND","76","CHN",2022,5,1371921.263
"IND","76","CHN",2023,5,1423647.21
"IND","76","CHN",2024,5,1815122.885
"IND","76","WLD",2003,5,344949.355
"IND","76","WLD",2004,5,446327.523
"IND","76","WLD",2005,5,756653.626
"IND","76","WLD",2006,5,1090208.608
"IND","76","WLD",2007,5,1440152.444
"IND","76","WLD",2008,5,1590316.683
"IND","76","WLD",2009,5,1417459.502
"IND","76","WLD",2010,5,2063534.358
"IND","76","WLD",2011,5,2834980.007
"IND","76","WLD",2012,5,3081740.048
"IND","76","WLD",2013,5,3170594.535
"IND","76","WLD",2014,5,3550912.831
"IND","76","WLD",2015,5,3612252.392
"IND","76","WLD",2016,5,3372450.937
"IND","76","WLD",2017,5,4149314.293
"IND","76","WLD",2018,5,5488755.874
"IND","76","WLD",2019,5,4600309.35
"IND","76","WLD",2020,5,3653532.95
"IND","76","WLD",2021,5,5679251.384
"IND","76","WLD",2022,5,7234173.875
"IND","76","WLD",2023,5,6859702.261
"IND","76","WLD",2024,5,7577559.985
"IND","78","CHN",2003,5,27780.149
"IND","78","CHN",2004,5,52981.103
"IND","78","CHN",2005,5,41554.834
"IND","78","CHN",2006,5,49773.324
"IND","78","CHN",2007,5,44524.276
"IND","78","CHN",2008,5,30108.914
"IND","78","CHN",2009,5,1144.665
"IND","78","CHN",2010,5,7740.994
"IND","78","CHN",2011,5,29296.317
"IND","78","CHN",2012,5,17571.124
"IND","78","CHN",2013,5,3580.901
"IND","78","CHN",2014,5,2189.709
"IND","78","CHN",2015,5,2022.981
"IND","78","CHN",2016,5,1273.218
"IND","78","CHN",2017,5,1450.522
"IND","78","CHN",2018,5,1375.179
"IND","78","CHN",2019,5,4037.498
"IND","78","CHN",2020,5,3717.556
"IND","78","CHN",2021,5,791.594
"IND","78","CHN",2022,5,883.643
"IND","78","CHN",2023,5,687.647
"IND","78","CHN",2024,5,782.853
"IND","78","WLD",2003,5,84752.46
"IND","78","WLD",2004,5,144234.531
"IND","78","WLD",2005,5,176980.817
"IND","78","WLD",2006,5,214299.728
"IND","78","WLD",2007,5,361224.559
"IND","78","WLD",2008,5,445563.846
"IND","78","WLD",2009,5,405204.195
"IND","78","WLD",2010,5,575903.722
"IND","78","WLD",2011,5,589698.737
"IND","78","WLD",2012,5,522170.64
"IND","78","WLD",2013,5,536534.784
"IND","78","WLD",2014,5,597517.01
"IND","78","WLD",2015,5,500066.171
"IND","78","WLD",2016,5,563731.137
